SPECIES	SITE_ID	YEAR	SINDEX	SCHEME
Gonepteryx rhamni	Heb	2020	0	uBMS
Gonepteryx rhamni	Heb	2021	0	uBMS
Gonepteryx rhamni	Heb	2022	0	uBMS
Gonepteryx rhamni	Put	2023	2.001741515	uBMS
Gonepteryx rhamni	Put	2024	0	uBMS
Gonepteryx rhamni	Put	2025	0	uBMS
Gonepteryx rhamni	Put	2019	0	uBMS
Gonepteryx rhamni	Put	2020	0	uBMS
Gonepteryx rhamni	Put	2021	4.756544212	uBMS
Gonepteryx rhamni	Put	2022	4.534890312	uBMS
Gonepteryx rhamni	Heu	2023	3.084547445	uBMS
Gonepteryx rhamni	Heu	2024	0	uBMS
Gonepteryx rhamni	Heu	2018	0	uBMS
Gonepteryx rhamni	Heu	2025	0	uBMS
Gonepteryx rhamni	Heu	2019	12.91266733	uBMS
Gonepteryx rhamni	Heu	2020	3.814173469	uBMS
Gonepteryx rhamni	Heu	2021	4.347448048	uBMS
Gonepteryx rhamni	Heu	2022	2.096985583	uBMS
Gonepteryx rhamni	Lab	2023	0	uBMS
Gonepteryx rhamni	Lab	2024	3.629434716	uBMS
Gonepteryx rhamni	Lab	2018	5.169962518	uBMS
Gonepteryx rhamni	Lab	2025	0	uBMS
Gonepteryx rhamni	Lab	2020	0	uBMS
Gonepteryx rhamni	Lab	2022	0	uBMS
Gonepteryx rhamni	Mat	2023	0	uBMS
Gonepteryx rhamni	Mat	2024	0	uBMS
Gonepteryx rhamni	Mat	2018	0	uBMS
Gonepteryx rhamni	Mat	2025	0	uBMS
Gonepteryx rhamni	Mat	2019	0	uBMS
Gonepteryx rhamni	Mat	2020	0	uBMS
Gonepteryx rhamni	Mat	2021	0	uBMS
Gonepteryx rhamni	Mat	2022	0	uBMS
Gonepteryx rhamni	Ore	2023	0	uBMS
Gonepteryx rhamni	Ore	2024	0	uBMS
Gonepteryx rhamni	Ore	2018	7.861223206	uBMS
Gonepteryx rhamni	Ore	2020	0	uBMS
Gonepteryx rhamni	Ore	2021	0	uBMS
Gonepteryx rhamni	Ore	2022	0	uBMS
Gonepteryx rhamni	Pla	2023	0	uBMS
Gonepteryx rhamni	Pla	2024	3.767802869	uBMS
Gonepteryx rhamni	Pla	2025	0	uBMS
Gonepteryx rhamni	Pla	2020	0	uBMS
Gonepteryx rhamni	Pla	2021	0	uBMS
Gonepteryx rhamni	Pla	2022	0	uBMS
Gonepteryx rhamni	Ciu	2023	0	uBMS
Gonepteryx rhamni	Ciu	2024	0	uBMS
Gonepteryx rhamni	Ciu	2018	0	uBMS
Gonepteryx rhamni	Ciu	2025	0	uBMS
Gonepteryx rhamni	Ciu	2019	0	uBMS
Gonepteryx rhamni	Ciu	2020	0	uBMS
Gonepteryx rhamni	Ciu	2021	0	uBMS
Gonepteryx rhamni	Ciu	2022	0	uBMS
Gonepteryx rhamni	Glo	2023	0	uBMS
Gonepteryx rhamni	Glo	2024	0	uBMS
Gonepteryx rhamni	Glo	2025	0	uBMS
Gonepteryx rhamni	Glo	2020	45.49590537	uBMS
Gonepteryx rhamni	Glo	2021	0	uBMS
Gonepteryx rhamni	Glo	2022	0	uBMS
Gonepteryx rhamni	Rob	2023	0	uBMS
Gonepteryx rhamni	Rob	2024	0	uBMS
Gonepteryx rhamni	Rob	2018	0	uBMS
Gonepteryx rhamni	Rob	2025	0	uBMS
Gonepteryx rhamni	Rob	2020	0	uBMS
Gonepteryx rhamni	Rob	2021	0	uBMS
Gonepteryx rhamni	Rob	2022	0	uBMS
Gonepteryx rhamni	Coll	2023	0	uBMS
Gonepteryx rhamni	Coll	2024	0	uBMS
Gonepteryx rhamni	Coll	2018	0	uBMS
Gonepteryx rhamni	Coll	2025	0	uBMS
Gonepteryx rhamni	Coll	2019	5.6000448	uBMS
Gonepteryx rhamni	Coll	2020	0	uBMS
Gonepteryx rhamni	Coll	2022	1.079703729	uBMS
Gonepteryx rhamni	Car	2023	1.493072145	uBMS
Gonepteryx rhamni	Car	2024	0	uBMS
Gonepteryx rhamni	Car	2018	0	uBMS
Gonepteryx rhamni	Car	2025	0	uBMS
Gonepteryx rhamni	Car	2019	0	uBMS
Gonepteryx rhamni	Car	2020	0	uBMS
Gonepteryx rhamni	Car	2021	0	uBMS
Gonepteryx rhamni	Car	2022	0	uBMS
Gonepteryx rhamni	Peg	2023	0	uBMS
Gonepteryx rhamni	Peg	2024	0	uBMS
Gonepteryx rhamni	Peg	2018	0	uBMS
Gonepteryx rhamni	Peg	2025	0	uBMS
Gonepteryx rhamni	Peg	2019	0	uBMS
Gonepteryx rhamni	Peg	2020	0	uBMS
Gonepteryx rhamni	Peg	2021	0	uBMS
Gonepteryx rhamni	Peg	2022	0	uBMS
Gonepteryx rhamni	Cer	2023	0	uBMS
Gonepteryx rhamni	Cer	2024	0	uBMS
Gonepteryx rhamni	Cer	2018	0	uBMS
Gonepteryx rhamni	Cer	2025	0	uBMS
Gonepteryx rhamni	Cer	2019	0	uBMS
Gonepteryx rhamni	Cer	2020	0	uBMS
Gonepteryx rhamni	Cer	2022	1.096864066	uBMS
Gonepteryx rhamni	Nord	2023	0	uBMS
Gonepteryx rhamni	Nord	2024	0	uBMS
Gonepteryx rhamni	Nord	2018	0	uBMS
Gonepteryx rhamni	Nord	2025	0	uBMS
Gonepteryx rhamni	Nord	2019	1.82488412	uBMS
Gonepteryx rhamni	Nord	2020	1.378530762	uBMS
Gonepteryx rhamni	Nord	2021	0	uBMS
Gonepteryx rhamni	Nord	2022	0	uBMS
Gonepteryx rhamni	Ped	2023	0	uBMS
Gonepteryx rhamni	Ped	2024	0	uBMS
Gonepteryx rhamni	Ped	2018	4.924814499	uBMS
Gonepteryx rhamni	Ped	2025	0	uBMS
Gonepteryx rhamni	Ped	2019	0	uBMS
Gonepteryx rhamni	Ped	2020	0	uBMS
Gonepteryx rhamni	Ped	2022	2.559672362	uBMS
Gonepteryx rhamni	Gau	2023	0	uBMS
Gonepteryx rhamni	Gau	2024	0	uBMS
Gonepteryx rhamni	Gau	2018	0	uBMS
Gonepteryx rhamni	Gau	2025	0	uBMS
Gonepteryx rhamni	Gau	2019	0	uBMS
Gonepteryx rhamni	Gau	2020	0	uBMS
Gonepteryx rhamni	Gau	2021	0	uBMS
Gonepteryx rhamni	Gau	2022	0	uBMS
Gonepteryx rhamni	Nou	2023	0	uBMS
Gonepteryx rhamni	Nou	2024	0	uBMS
Gonepteryx rhamni	Nou	2018	0	uBMS
Gonepteryx rhamni	Nou	2025	0	uBMS
Gonepteryx rhamni	Nou	2019	0	uBMS
Gonepteryx rhamni	Nou	2020	0	uBMS
Gonepteryx rhamni	Nou	2021	0	uBMS
Gonepteryx rhamni	Nou	2022	0	uBMS
Gonepteryx rhamni	Bros	2023	0	uBMS
Gonepteryx rhamni	Bros	2024	0	uBMS
Gonepteryx rhamni	Bros	2018	0	uBMS
Gonepteryx rhamni	Bros	2019	0	uBMS
Gonepteryx rhamni	Bros	2020	0	uBMS
Gonepteryx rhamni	Bros	2021	0	uBMS
Gonepteryx rhamni	Bros	2022	0	uBMS
Gonepteryx rhamni	Gue	2023	0	uBMS
Gonepteryx rhamni	Gue	2024	0	uBMS
Gonepteryx rhamni	Gue	2018	10.96040554	uBMS
Gonepteryx rhamni	Gue	2019	2.083637197	uBMS
Gonepteryx rhamni	Gue	2020	4.811856414	uBMS
Gonepteryx rhamni	Gue	2021	0	uBMS
Gonepteryx rhamni	Gue	2022	1.870277549	uBMS
Gonepteryx rhamni	Dia	2023	1.373947213	uBMS
Gonepteryx rhamni	Dia	2024	0	uBMS
Gonepteryx rhamni	Dia	2018	0	uBMS
Gonepteryx rhamni	Dia	2019	0	uBMS
Gonepteryx rhamni	Dia	2020	0	uBMS
Gonepteryx rhamni	Dia	2021	0	uBMS
Gonepteryx rhamni	Dia	2022	0	uBMS
Gonepteryx rhamni	Pei	2023	0	uBMS
Gonepteryx rhamni	Pei	2024	0	uBMS
Gonepteryx rhamni	Pei	2018	0	uBMS
Gonepteryx rhamni	Pei	2019	0	uBMS
Gonepteryx rhamni	Pei	2020	2.12350293	uBMS
Gonepteryx rhamni	Pei	2021	0	uBMS
Gonepteryx rhamni	Mar	2023	9.936160171	uBMS
Gonepteryx rhamni	Mar	2024	0	uBMS
Gonepteryx rhamni	Mar	2018	2.257336343	uBMS
Gonepteryx rhamni	Mar	2019	0	uBMS
Gonepteryx rhamni	Mar	2020	0	uBMS
Gonepteryx rhamni	Mar	2021	0	uBMS
Gonepteryx rhamni	Mar	2022	1.755617978	uBMS
Gonepteryx rhamni	Gui	2023	4.358532918	uBMS
Gonepteryx rhamni	Gui	2024	3.682495259	uBMS
Gonepteryx rhamni	Gui	2018	42.65258454	uBMS
Gonepteryx rhamni	Gui	2025	0	uBMS
Gonepteryx rhamni	Gui	2019	18.13483248	uBMS
Gonepteryx rhamni	Gui	2020	1.580103339	uBMS
Gonepteryx rhamni	Gui	2021	7.778620462	uBMS
Gonepteryx rhamni	Gui	2022	0	uBMS
Gonepteryx rhamni	Bes	2023	0	uBMS
Gonepteryx rhamni	Bes	2024	0	uBMS
Gonepteryx rhamni	Bes	2018	0	uBMS
Gonepteryx rhamni	Bes	2025	0	uBMS
Gonepteryx rhamni	Bes	2019	0	uBMS
Gonepteryx rhamni	Bes	2020	0	uBMS
Gonepteryx rhamni	Bes	2021	0	uBMS
Gonepteryx rhamni	Aig	2023	1.543138435	uBMS
Gonepteryx rhamni	Aig	2018	0	uBMS
Gonepteryx rhamni	Aig	2019	0	uBMS
Gonepteryx rhamni	Aig	2020	0	uBMS
Gonepteryx rhamni	Aig	2021	0	uBMS
Gonepteryx rhamni	Aig	2022	1.148145171	uBMS
Gonepteryx rhamni	Tpa	2023	0	uBMS
Gonepteryx rhamni	Tpa	2022	0	uBMS
Gonepteryx rhamni	Tri	2023	0	uBMS
Gonepteryx rhamni	Tri	2019	0	uBMS
Gonepteryx rhamni	Tri	2020	0	uBMS
Gonepteryx rhamni	Tri	2021	0	uBMS
Gonepteryx rhamni	Tri	2022	0	uBMS
Gonepteryx sp.	Clot	2023	0	uBMS
Gonepteryx sp.	Clot	2024	0	uBMS
Gonepteryx sp.	Clot	2018	0	uBMS
Gonepteryx sp.	Clot	2025	0	uBMS
Gonepteryx sp.	Clot	2019	0	uBMS
Gonepteryx sp.	Clot	2020	0	uBMS
Gonepteryx sp.	Clot	2021	0	uBMS
Gonepteryx sp.	Clot	2022	0	uBMS
Gonepteryx sp.	Heb	2023	0	uBMS
Gonepteryx sp.	Heb	2024	1.077946297	uBMS
Gonepteryx sp.	Heb	2018	0	uBMS
Gonepteryx sp.	Heb	2019	0	uBMS
Gonepteryx sp.	Heb	2020	0	uBMS
Gonepteryx sp.	Heb	2021	0	uBMS
Gonepteryx sp.	Heb	2022	0	uBMS
Gonepteryx sp.	Put	2023	11.09161675	uBMS
Gonepteryx sp.	Put	2024	7.826650864	uBMS
Gonepteryx sp.	Put	2025	0	uBMS
Gonepteryx sp.	Put	2019	0	uBMS
Gonepteryx sp.	Put	2020	0	uBMS
Gonepteryx sp.	Put	2021	0	uBMS
Gonepteryx sp.	Put	2022	0	uBMS
Gonepteryx sp.	Heu	2023	39.64445186	uBMS
Gonepteryx sp.	Heu	2024	32.31288446	uBMS
Gonepteryx sp.	Heu	2018	0	uBMS
Gonepteryx sp.	Heu	2025	0	uBMS
Gonepteryx sp.	Heu	2019	0	uBMS
Gonepteryx sp.	Heu	2020	17.61105975	uBMS
Gonepteryx sp.	Heu	2021	12.00120012	uBMS
Gonepteryx sp.	Heu	2022	9.510826491	uBMS
Gonepteryx sp.	Lab	2023	22.57012126	uBMS
Gonepteryx sp.	Lab	2024	25.69514545	uBMS
Gonepteryx sp.	Lab	2018	0	uBMS
Gonepteryx sp.	Lab	2025	0	uBMS
Gonepteryx sp.	Lab	2020	3.151279314	uBMS
Gonepteryx sp.	Lab	2022	0	uBMS
Gonepteryx sp.	Mat	2023	0	uBMS
Gonepteryx sp.	Mat	2024	0	uBMS
Gonepteryx sp.	Mat	2018	0	uBMS
Gonepteryx sp.	Mat	2025	0	uBMS
Gonepteryx sp.	Mat	2019	0	uBMS
Gonepteryx sp.	Mat	2020	0	uBMS
Gonepteryx sp.	Mat	2021	0	uBMS
Gonepteryx sp.	Mat	2022	0	uBMS
Gonepteryx sp.	Ore	2023	3.79545052	uBMS
Gonepteryx sp.	Ore	2024	4.785986631	uBMS
Gonepteryx sp.	Ore	2018	0	uBMS
Gonepteryx sp.	Ore	2020	7.061149555	uBMS
Gonepteryx sp.	Ore	2021	0	uBMS
Gonepteryx sp.	Ore	2022	2.507899885	uBMS
Gonepteryx sp.	Pla	2023	5.488353713	uBMS
Gonepteryx sp.	Pla	2024	4.490043329	uBMS
Gonepteryx sp.	Pla	2025	0	uBMS
Gonepteryx sp.	Pla	2020	0	uBMS
Gonepteryx sp.	Pla	2021	0	uBMS
Gonepteryx sp.	Pla	2022	3.950695322	uBMS
Gonepteryx sp.	Ciu	2023	0	uBMS
Gonepteryx sp.	Ciu	2024	1.67740204	uBMS
Gonepteryx sp.	Ciu	2018	0	uBMS
Gonepteryx sp.	Ciu	2025	0	uBMS
Gonepteryx sp.	Ciu	2019	0	uBMS
Gonepteryx sp.	Ciu	2020	0	uBMS
Gonepteryx sp.	Ciu	2021	0	uBMS
Gonepteryx sp.	Ciu	2022	7.740836784	uBMS
Gonepteryx sp.	Glo	2023	0	uBMS
Gonepteryx sp.	Glo	2024	0	uBMS
Gonepteryx sp.	Glo	2025	0	uBMS
Gonepteryx sp.	Glo	2020	0	uBMS
Gonepteryx sp.	Glo	2021	0	uBMS
Gonepteryx sp.	Glo	2022	0	uBMS
Gonepteryx sp.	Rob	2023	0	uBMS
Gonepteryx sp.	Rob	2024	3.976538423	uBMS
Gonepteryx sp.	Rob	2018	0	uBMS
Gonepteryx sp.	Rob	2025	0	uBMS
Gonepteryx sp.	Rob	2020	0	uBMS
Gonepteryx sp.	Rob	2021	0	uBMS
Gonepteryx sp.	Rob	2022	0	uBMS
Gonepteryx sp.	Coll	2023	1.101370104	uBMS
Gonepteryx sp.	Coll	2024	5.677624482	uBMS
Gonepteryx sp.	Coll	2018	0	uBMS
Gonepteryx sp.	Coll	2025	0	uBMS
Gonepteryx sp.	Coll	2019	0	uBMS
Gonepteryx sp.	Coll	2020	0	uBMS
Gonepteryx sp.	Coll	2022	13.60760211	uBMS
Gonepteryx sp.	Car	2023	0	uBMS
Gonepteryx sp.	Car	2024	17.93587923	uBMS
Gonepteryx sp.	Car	2018	0	uBMS
Gonepteryx sp.	Car	2025	0	uBMS
Gonepteryx sp.	Car	2019	0	uBMS
Gonepteryx sp.	Car	2020	0	uBMS
Gonepteryx sp.	Car	2021	0	uBMS
Gonepteryx sp.	Car	2022	0	uBMS
Gonepteryx sp.	Peg	2023	0	uBMS
Gonepteryx sp.	Peg	2024	0	uBMS
Gonepteryx sp.	Peg	2018	0	uBMS
Gonepteryx sp.	Peg	2025	0	uBMS
Gonepteryx sp.	Peg	2019	0	uBMS
Gonepteryx sp.	Peg	2020	0	uBMS
Gonepteryx sp.	Peg	2021	0	uBMS
Gonepteryx sp.	Peg	2022	0	uBMS
Gonepteryx sp.	Cer	2023	13.7760022	uBMS
Gonepteryx sp.	Cer	2024	1.161683046	uBMS
Gonepteryx sp.	Cer	2018	0	uBMS
Gonepteryx sp.	Cer	2025	0	uBMS
Gonepteryx sp.	Cer	2019	0	uBMS
Gonepteryx sp.	Cer	2020	16.53575858	uBMS
Gonepteryx sp.	Cer	2022	0	uBMS
Gonepteryx sp.	Nord	2023	0	uBMS
Gonepteryx sp.	Nord	2024	0	uBMS
Gonepteryx sp.	Nord	2018	0	uBMS
Gonepteryx sp.	Nord	2025	0	uBMS
Gonepteryx sp.	Nord	2019	0	uBMS
Gonepteryx sp.	Nord	2020	0	uBMS
Gonepteryx sp.	Nord	2021	0	uBMS
Gonepteryx sp.	Nord	2022	0	uBMS
Gonepteryx sp.	Ped	2023	1.404671939	uBMS
Gonepteryx sp.	Ped	2024	2.871417906	uBMS
Gonepteryx sp.	Ped	2018	0	uBMS
Gonepteryx sp.	Ped	2025	0	uBMS
Gonepteryx sp.	Ped	2019	0	uBMS
Gonepteryx sp.	Ped	2020	7.841907152	uBMS
Gonepteryx sp.	Ped	2022	1.357533633	uBMS
Gonepteryx sp.	Gau	2023	0	uBMS
Gonepteryx sp.	Gau	2024	0	uBMS
Gonepteryx sp.	Gau	2018	0	uBMS
Gonepteryx sp.	Gau	2025	0	uBMS
Gonepteryx sp.	Gau	2019	0	uBMS
Gonepteryx sp.	Gau	2020	0	uBMS
Gonepteryx sp.	Gau	2021	0	uBMS
Gonepteryx sp.	Gau	2022	0	uBMS
Gonepteryx sp.	Nou	2023	0	uBMS
Gonepteryx sp.	Nou	2024	0	uBMS
Gonepteryx sp.	Nou	2018	0	uBMS
Gonepteryx sp.	Nou	2025	0	uBMS
Gonepteryx sp.	Nou	2019	0	uBMS
Gonepteryx sp.	Nou	2020	0	uBMS
Gonepteryx sp.	Nou	2021	0	uBMS
Gonepteryx sp.	Nou	2022	0	uBMS
Gonepteryx sp.	Bros	2023	0	uBMS
Gonepteryx sp.	Bros	2024	3.954079951	uBMS
Gonepteryx sp.	Bros	2018	0	uBMS
Gonepteryx sp.	Bros	2019	3.151279314	uBMS
Gonepteryx sp.	Bros	2020	0	uBMS
Gonepteryx sp.	Bros	2021	6.151574803	uBMS
Gonepteryx sp.	Bros	2022	0	uBMS
Gonepteryx sp.	Gue	2023	9.797837944	uBMS
Gonepteryx sp.	Gue	2024	18.82465688	uBMS
Gonepteryx sp.	Gue	2018	0	uBMS
Gonepteryx sp.	Gue	2019	0	uBMS
Gonepteryx sp.	Gue	2020	3.160256613	uBMS
Gonepteryx sp.	Gue	2021	0	uBMS
Gonepteryx sp.	Gue	2022	0	uBMS
Gonepteryx sp.	Dia	2023	0	uBMS
Gonepteryx sp.	Dia	2024	0	uBMS
Gonepteryx sp.	Dia	2018	0	uBMS
Gonepteryx sp.	Dia	2019	0	uBMS
Gonepteryx sp.	Dia	2020	0	uBMS
Gonepteryx sp.	Dia	2021	0	uBMS
Gonepteryx sp.	Dia	2022	2.41056793	uBMS
Gonepteryx sp.	Pei	2023	3.547608912	uBMS
Gonepteryx sp.	Pei	2024	4.148947205	uBMS
Gonepteryx sp.	Pei	2018	0	uBMS
Gonepteryx sp.	Pei	2019	0	uBMS
Gonepteryx sp.	Pei	2020	2.908752436	uBMS
Gonepteryx sp.	Pei	2021	0	uBMS
Gonepteryx sp.	Mar	2023	66.524442	uBMS
Gonepteryx sp.	Mar	2024	5.19791044	uBMS
Gonepteryx sp.	Mar	2018	0	uBMS
Gonepteryx sp.	Mar	2019	0	uBMS
Gonepteryx sp.	Mar	2020	18.5867848	uBMS
Gonepteryx sp.	Mar	2021	1.318113516	uBMS
Gonepteryx sp.	Mar	2022	7.150901908	uBMS
Gonepteryx sp.	Gui	2023	4.92037198	uBMS
Gonepteryx sp.	Gui	2024	20.93498881	uBMS
Gonepteryx sp.	Gui	2018	0	uBMS
Gonepteryx sp.	Gui	2025	0	uBMS
Gonepteryx sp.	Gui	2019	0	uBMS
Gonepteryx sp.	Gui	2020	25.62336851	uBMS
Gonepteryx sp.	Gui	2021	1.022871405	uBMS
Gonepteryx sp.	Gui	2022	0	uBMS
Gonepteryx sp.	Bes	2023	0	uBMS
Gonepteryx sp.	Bes	2024	0	uBMS
Gonepteryx sp.	Bes	2018	0	uBMS
Gonepteryx sp.	Bes	2025	0	uBMS
Gonepteryx sp.	Bes	2019	0	uBMS
Gonepteryx sp.	Bes	2020	0	uBMS
Gonepteryx sp.	Bes	2021	0	uBMS
Gonepteryx sp.	Aig	2023	13.47507112	uBMS
Gonepteryx sp.	Aig	2018	0	uBMS
Gonepteryx sp.	Aig	2019	0	uBMS
Gonepteryx sp.	Aig	2020	0	uBMS
Gonepteryx sp.	Aig	2021	0	uBMS
Gonepteryx sp.	Aig	2022	9.253796949	uBMS
Gonepteryx sp.	Tpa	2023	0	uBMS
Gonepteryx sp.	Tpa	2022	0	uBMS
Gonepteryx sp.	Tri	2023	1.067475101	uBMS
Gonepteryx sp.	Tri	2019	0	uBMS
Gonepteryx sp.	Tri	2020	0	uBMS
Gonepteryx sp.	Tri	2021	0	uBMS
Gonepteryx sp.	Tri	2022	0	uBMS
Hipparchia fidia	Clot	2023	0	uBMS
Hipparchia fidia	Clot	2024	0	uBMS
Hipparchia fidia	Clot	2018	0	uBMS
Hipparchia fidia	Clot	2025	0	uBMS
Hipparchia fidia	Clot	2019	0	uBMS
Hipparchia fidia	Clot	2020	0	uBMS
Hipparchia fidia	Clot	2021	0	uBMS
Hipparchia fidia	Clot	2022	0	uBMS
Hipparchia fidia	Heb	2023	0	uBMS
Hipparchia fidia	Heb	2024	0	uBMS
Hipparchia fidia	Heb	2018	0	uBMS
Hipparchia fidia	Heb	2019	0	uBMS
Hipparchia fidia	Heb	2020	0	uBMS
Hipparchia fidia	Heb	2021	0	uBMS
Hipparchia fidia	Heb	2022	0	uBMS
Hipparchia fidia	Put	2023	0	uBMS
Hipparchia fidia	Put	2024	0	uBMS
Hipparchia fidia	Put	2025	0	uBMS
Hipparchia fidia	Put	2019	0	uBMS
Hipparchia fidia	Put	2020	0	uBMS
Hipparchia fidia	Put	2021	0	uBMS
Hipparchia fidia	Put	2022	6.19750152	uBMS
Hipparchia fidia	Heu	2023	2.153826272	uBMS
Hipparchia fidia	Heu	2024	0	uBMS
Hipparchia fidia	Heu	2018	0	uBMS
Hipparchia fidia	Heu	2025	0	uBMS
Hipparchia fidia	Heu	2019	0	uBMS
Hipparchia fidia	Heu	2020	0	uBMS
Hipparchia fidia	Heu	2021	0	uBMS
Hipparchia fidia	Heu	2022	0	uBMS
Hipparchia fidia	Lab	2023	2.672153488	uBMS
Hipparchia fidia	Lab	2024	6.19750152	uBMS
Hipparchia fidia	Lab	2018	0	uBMS
Hipparchia fidia	Lab	2025	0	uBMS
Hipparchia fidia	Lab	2020	0	uBMS
Hipparchia fidia	Lab	2022	6.19750152	uBMS
Hipparchia fidia	Mat	2023	0	uBMS
Hipparchia fidia	Mat	2024	0	uBMS
Hipparchia fidia	Mat	2018	0	uBMS
Hipparchia fidia	Mat	2025	0	uBMS
Hipparchia fidia	Mat	2019	0	uBMS
Hipparchia fidia	Mat	2020	0	uBMS
Hipparchia fidia	Mat	2021	0	uBMS
Hipparchia fidia	Mat	2022	0	uBMS
Hipparchia fidia	Ore	2023	10.5404622	uBMS
Hipparchia fidia	Ore	2024	0	uBMS
Hipparchia fidia	Ore	2018	10.11004835	uBMS
Hipparchia fidia	Ore	2020	0	uBMS
Hipparchia fidia	Ore	2021	0	uBMS
Hipparchia fidia	Ore	2022	6.19750152	uBMS
Hipparchia fidia	Pla	2023	0	uBMS
Hipparchia fidia	Pla	2024	0	uBMS
Hipparchia fidia	Pla	2025	0	uBMS
Hipparchia fidia	Pla	2020	0	uBMS
Hipparchia fidia	Pla	2021	0	uBMS
Hipparchia fidia	Pla	2022	0	uBMS
Hipparchia fidia	Ciu	2023	0	uBMS
Hipparchia fidia	Ciu	2024	0	uBMS
Hipparchia fidia	Ciu	2018	0	uBMS
Hipparchia fidia	Ciu	2025	0	uBMS
Hipparchia fidia	Ciu	2019	0	uBMS
Hipparchia fidia	Ciu	2020	0	uBMS
Hipparchia fidia	Ciu	2021	0	uBMS
Hipparchia fidia	Ciu	2022	0	uBMS
Hipparchia fidia	Glo	2023	0	uBMS
Hipparchia fidia	Glo	2024	0	uBMS
Hipparchia fidia	Glo	2025	0	uBMS
Hipparchia fidia	Glo	2020	0	uBMS
Hipparchia fidia	Glo	2021	0	uBMS
Hipparchia fidia	Glo	2022	0	uBMS
Hipparchia fidia	Rob	2023	0	uBMS
Hipparchia fidia	Rob	2024	0	uBMS
Hipparchia fidia	Rob	2018	0	uBMS
Hipparchia fidia	Rob	2025	0	uBMS
Hipparchia fidia	Rob	2020	0	uBMS
Hipparchia fidia	Rob	2021	0	uBMS
Hipparchia fidia	Rob	2022	0	uBMS
Hipparchia fidia	Coll	2023	0	uBMS
Hipparchia fidia	Coll	2024	0	uBMS
Hipparchia fidia	Coll	2018	0	uBMS
Hipparchia fidia	Coll	2025	0	uBMS
Hipparchia fidia	Coll	2019	0	uBMS
Hipparchia fidia	Coll	2020	0	uBMS
Hipparchia fidia	Coll	2022	0	uBMS
Hipparchia fidia	Car	2023	0	uBMS
Hipparchia fidia	Car	2024	0	uBMS
Hipparchia fidia	Car	2018	0	uBMS
Hipparchia fidia	Car	2025	0	uBMS
Hipparchia fidia	Car	2019	0	uBMS
Hipparchia fidia	Car	2020	0	uBMS
Hipparchia fidia	Car	2021	0	uBMS
Hipparchia fidia	Car	2022	0	uBMS
Hipparchia fidia	Peg	2023	0	uBMS
Hipparchia fidia	Peg	2024	0	uBMS
Hipparchia fidia	Peg	2018	0	uBMS
Hipparchia fidia	Peg	2025	0	uBMS
Hipparchia fidia	Peg	2019	0	uBMS
Hipparchia fidia	Peg	2020	0	uBMS
Hipparchia fidia	Peg	2021	0	uBMS
Hipparchia fidia	Peg	2022	0	uBMS
Hipparchia fidia	Cer	2023	0	uBMS
Hipparchia fidia	Cer	2024	0	uBMS
Hipparchia fidia	Cer	2018	0	uBMS
Hipparchia fidia	Cer	2025	0	uBMS
Hipparchia fidia	Cer	2019	0	uBMS
Hipparchia fidia	Cer	2020	0	uBMS
Hipparchia fidia	Cer	2022	0	uBMS
Hipparchia fidia	Nord	2023	0	uBMS
Hipparchia fidia	Nord	2024	0	uBMS
Hipparchia fidia	Nord	2018	0	uBMS
Hipparchia fidia	Nord	2025	0	uBMS
Hipparchia fidia	Nord	2019	0	uBMS
Hipparchia fidia	Nord	2020	0	uBMS
Hipparchia fidia	Nord	2021	0	uBMS
Hipparchia fidia	Nord	2022	0	uBMS
Hipparchia fidia	Ped	2023	0	uBMS
Hipparchia fidia	Ped	2024	0	uBMS
Hipparchia fidia	Ped	2018	0	uBMS
Hipparchia fidia	Ped	2025	0	uBMS
Hipparchia fidia	Ped	2019	0	uBMS
Hipparchia fidia	Ped	2020	0	uBMS
Hipparchia fidia	Ped	2022	0	uBMS
Hipparchia fidia	Gau	2023	0	uBMS
Hipparchia fidia	Gau	2024	0	uBMS
Hipparchia fidia	Gau	2018	0	uBMS
Hipparchia fidia	Gau	2025	0	uBMS
Hipparchia fidia	Gau	2019	0	uBMS
Hipparchia fidia	Gau	2020	0	uBMS
Hipparchia fidia	Gau	2021	0	uBMS
Hipparchia fidia	Gau	2022	0	uBMS
Hipparchia fidia	Nou	2023	0	uBMS
Hipparchia fidia	Nou	2024	0	uBMS
Hipparchia fidia	Nou	2018	0	uBMS
Hipparchia fidia	Nou	2025	0	uBMS
Hipparchia fidia	Nou	2019	0	uBMS
Hipparchia fidia	Nou	2020	0	uBMS
Hipparchia fidia	Nou	2021	0	uBMS
Hipparchia fidia	Nou	2022	0	uBMS
Hipparchia fidia	Bros	2023	0	uBMS
Hipparchia fidia	Bros	2024	0	uBMS
Hipparchia fidia	Bros	2018	0	uBMS
Hipparchia fidia	Bros	2019	0	uBMS
Hipparchia fidia	Bros	2020	0	uBMS
Hipparchia fidia	Bros	2021	0	uBMS
Hipparchia fidia	Bros	2022	0	uBMS
Hipparchia fidia	Gue	2023	0	uBMS
Hipparchia fidia	Gue	2024	0	uBMS
Hipparchia fidia	Gue	2018	0	uBMS
Hipparchia fidia	Gue	2019	0	uBMS
Hipparchia fidia	Gue	2020	0	uBMS
Hipparchia fidia	Gue	2021	0	uBMS
Hipparchia fidia	Gue	2022	0	uBMS
Hipparchia fidia	Dia	2023	0	uBMS
Hipparchia fidia	Dia	2024	0	uBMS
